date,open,high,low,close,volume
2011-11-08,1.37749,1.38467,1.37243,1.38327,112414
2011-11-09,1.38327,1.38574,1.35231,1.35416,130448
2011-11-10,1.35422,1.36515,1.34835,1.36094,127951
2011-11-11,1.36098,1.37946,1.35781,1.37470,104504
2011-11-14,1.38057,1.38085,1.35910,1.36321,110376
2011-11-15,1.36322,1.36405,1.34961,1.35390,117013
2011-11-16,1.35391,1.35566,1.34285,1.34630,126684
2011-11-17,1.34627,1.35399,1.34216,1.34577,130880
2011-11-18,1.34575,1.36138,1.34468,1.35238,117582
2011-11-21,1.35098,1.35401,1.34313,1.34891,117982
2011-11-22,1.34891,1.35671,1.34690,1.35045,114672
2011-11-23,1.35044,1.35305,1.33201,1.33412,118511
2011-11-24,1.33413,1.34113,1.33161,1.33458,83664
2011-11-25,1.33457,1.33508,1.32129,1.32349,102935
2011-11-28,1.33212,1.33981,1.32750,1.33191,116162
2011-11-29,1.33189,1.34394,1.32855,1.33149,115179
2011-11-30,1.33150,1.35300,1.32593,1.34456,118809
2011-12-01,1.34454,1.35210,1.34179,1.34611,106726
2011-12-02,1.34611,1.35357,1.33632,1.33915,90443
2011-12-05,1.34219,1.34856,1.33761,1.34005,92373
2011-12-06,1.33998,1.34266,1.33339,1.34007,99989
2011-12-07,1.34006,1.34533,1.33509,1.34116,93847
2011-12-08,1.34113,1.34561,1.32888,1.33413,95951
2011-12-09,1.33404,1.34328,1.32813,1.33848,98325
2011-12-12,1.33782,1.33810,1.31628,1.31876,99081
2011-12-13,1.31874,1.32363,1.30083,1.30363,116839
2011-12-14,1.30353,1.30638,1.29481,1.29821,119144
2011-12-15,1.29825,1.30496,1.29569,1.30155,106652
2011-12-16,1.30155,1.30840,1.29961,1.30443,100152
2011-12-19,1.30373,1.30420,1.29825,1.29972,106089
2011-12-20,1.29975,1.31315,1.29927,1.30819,104852
2011-12-21,1.30820,1.31893,1.30249,1.30470,117585
2011-12-22,1.30471,1.31189,1.30189,1.30496,99701
2011-12-23,1.30496,1.30945,1.30282,1.30477,86172
2011-12-26,1.30416,1.30814,1.30299,1.30601,24978
2011-12-27,1.30602,1.30830,1.30432,1.30707,74199
2011-12-28,1.30702,1.30792,1.29134,1.29404,97193
2011-12-29,1.29405,1.29637,1.28581,1.29607,111353
2011-12-30,1.29609,1.29981,1.29049,1.29578,102141
2012-01-02,1.29368,1.29639,1.29173,1.29335,36076
2012-01-03,1.29335,1.30758,1.29310,1.30491,115696
2012-01-04,1.30491,1.30726,1.28994,1.29425,120966
2012-01-05,1.29423,1.29448,1.27723,1.27879,136445
2012-01-06,1.27879,1.28121,1.26978,1.27186,120258
2012-01-09,1.26911,1.27850,1.26666,1.27647,121889
2012-01-10,1.27647,1.28172,1.27427,1.27771,125055
2012-01-11,1.27769,1.27893,1.26654,1.27062,129339
2012-01-12,1.27062,1.28442,1.26992,1.28144,133261
2012-01-13,1.28144,1.28778,1.26287,1.26772,141284
2012-01-16,1.26311,1.26873,1.26262,1.26664,105773
2012-01-17,1.26664,1.28042,1.26482,1.27360,127400
2012-01-18,1.27361,1.28676,1.27336,1.28627,130790
2012-01-19,1.28634,1.29708,1.28388,1.29681,125663
2012-01-20,1.29675,1.29855,1.28894,1.29308,110886
2012-01-23,1.28761,1.30523,1.28758,1.30122,105578
2012-01-24,1.30132,1.30592,1.29530,1.30353,111818
2012-01-25,1.30355,1.31202,1.29307,1.31057,116440
2012-01-26,1.31059,1.31795,1.30900,1.31080,116137
2012-01-27,1.31079,1.32304,1.30774,1.32158,121859
2012-01-30,1.32192,1.32254,1.30791,1.31429,124593
2012-01-31,1.31430,1.32123,1.30431,1.30831,136827
2012-02-01,1.30830,1.32174,1.30260,1.31602,130641
2012-02-02,1.31602,1.31966,1.30864,1.31433,124853
2012-02-03,1.31435,1.31913,1.30680,1.31563,121001
